id,highway,maxspeed,lit,sidewalk,n_nodes,lat,lon,safety_score
136787650,residential,,yes,both,2,12.971676,77.64830465,80
136787651,residential,,,,7,12.971426957142857,77.64788004285715,50
136787652,residential,,yes,both,3,12.9715453,77.64873680000001,80
136787725,residential,,,both,7,12.972600285714284,77.64625867142857,60
136787727,residential,,,,7,12.97379422857143,77.64828539999999,50
136790221,residential,,,,3,12.973343033333334,77.64900293333334,55
136792293,residential,,,,3,12.972784433333333,77.64954046666666,55
137705812,service,,,,10,12.95674898,77.63465670000001,50
137706951,service,,,,5,12.95199562,77.63468514,55
137706952,service,,,,7,12.956586057142855,77.63583847142857,50
137706953,service,,,,17,12.956948729411764,77.63339523529412,50
137706955,service,,,,2,12.9571415,77.63391444999999,55
137707990,service,,,,10,12.95779905,77.63170344,50
137842619,residential,,,,4,12.987173225,77.5757595,55
137842620,residential,,,,2,12.9873585,77.57617535,55
137842621,residential,,,,3,12.987319133333337,77.57662499999999,55
137842622,residential,,,,4,12.986415725,77.57532205,55
137842624,residential,,,,11,12.98639358181818,77.57602187272727,50
137955178,residential,,,,7,12.976605642857145,77.56183295714285,50
137955179,residential,,,,11,12.971043945454545,77.55926702727272,50
137955180,tertiary,,,,7,12.976501742857142,77.56030504285715,49
138314533,residential,,,,16,12.985920875,77.61665105625,50
138314534,tertiary,,,,3,12.986765033333333,77.61947743333333,54
138314535,residential,,,,6,12.985432383333332,77.61762621666666,50
138314538,secondary,,,,9,12.987373933333334,77.62099562222222,48
138314544,residential,,,,4,12.9843021,77.6171825,55
138314929,residential,,,,8,12.9835658125,77.6145722375,50
138382190,tertiary_link,,,,5,12.9856206,77.60552054,55
138696857,residential,,,,2,12.97855555,77.55417485000001,55
138696858,residential,,,,4,12.981564075,77.55427532499999,55
138696859,residential,,,,2,12.98203965,77.5592088,55
138696860,tertiary,,,,10,12.97665969,77.55387492999999,49
138696861,residential,,,,17,12.981999329411764,77.5517345,50
138696863,residential,,,,7,12.977778142857144,77.55531405714285,50
138696864,residential,,,,10,12.97842057,77.55233407,50
138696865,residential,,,,7,12.981604928571429,77.56065242857143,50
138696866,residential,,,,9,12.979250944444445,77.55371726666667,50
138696867,residential,,,,3,12.9808698,77.5597559,55
138696868,residential,,,,13,12.982869392307691,77.5530536,50
138696870,residential,,,,21,12.982758042857142,77.55283126666666,50
138696871,residential,,,,7,12.983474071428573,77.5534792,50
138696872,residential,,,,5,12.98234572,77.5512183,55
138696873,residential,,,,3,12.977049766666669,77.55355706666667,55
138696875,residential,,,,2,12.9773205,77.55530920000001,55
138696878,residential,,,,9,12.9782117,77.5533965,50
138696882,residential,,,,11,12.97830951818182,77.55599038181818,50
138696883,residential,,,,14,12.983214071428572,77.55253308571427,50
138696884,residential,,,,6,12.983787816666668,77.55365556666668,50
138696885,residential,,,,5,12.97873918,77.55542611999999,55
138696886,residential,,,,5,12.98434826,77.55522052,55
138696887,residential,,,,4,12.98163565,77.55938685,55
138696888,residential,,,,7,12.981416214285714,77.55515301428571,50
138696889,residential,,,,2,12.9795291,77.55461215,55
138696891,residential,,,,3,12.981863666666667,77.56052356666667,55
138696892,residential,,,,2,12.98229305,77.55227024999999,55
138696893,service,,,,12,12.982294825,77.55646636666667,50
138696897,residential,,,,10,12.9819201,77.55325859,50
138696898,residential,,,,3,12.976755266666666,77.55422893333333,55
138696902,residential,,,,5,12.98187936,77.5541592,55
138696908,residential,,,,17,12.985756347058825,77.55808771764706,50
138696912,residential,,,,11,12.976463554545454,77.55610116363636,50
138696915,residential,,,,2,12.9762886,77.55426589999999,55
138696919,residential,,,,4,12.976013925,77.553987175,55
138696921,residential,,,,6,12.984083633333334,77.55404618333334,50
138696922,residential,,,,3,12.986283733333332,77.55121166666667,55
138696926,residential,,,,11,12.982449754545454,77.55861463636364,50
138696927,residential,,,,5,12.97619976,77.55321408,55
138696928,residential,,,,4,12.978309175,77.55550725,55
138696931,tertiary,,,,7,12.985429671428571,77.5563750142857,49
138696933,residential,,,,18,12.9828804,77.55083088333333,50
138696935,residential,,,,2,12.97603295,77.55090065,55
138696937,residential,,,,3,12.985389666666668,77.55183153333333,55
138696939,residential,,,,9,12.977384222222222,77.552341,50
138696941,residential,,,,7,12.98651037142857,77.558492,50
138696942,residential,20.0,,,4,12.987781925,77.5578503,75
138696943,residential,,,,18,12.973776216666668,77.55367514444444,50
138696944,residential,,,,4,12.9809503,77.55423429999999,55
138696945,residential,,,,3,12.986417566666669,77.55000176666667,55
138696946,residential,,,,4,12.981646825,77.55767027499999,55
138696947,residential,,,,2,12.98134895,77.55221420000001,55
138696948,residential,,,,13,12.982473215384614,77.55481003846154,50
138696950,residential,,,,2,12.97954825,77.55430695,55
138696951,residential,,,,2,12.9819839,77.55225200000001,55
138696952,residential,,,,2,12.978809,77.5542508,55
138696953,residential,,,,9,12.984026411111111,77.55247491111112,50
138696954,residential,,,,10,12.978193719999998,77.55358852,50
138696955,residential,,,,2,12.98168045,77.55223405000001,55
138696956,residential,,,,10,12.97565084,77.55116654,50
138696957,residential,,,,4,12.98607405,77.558812975,55
138696958,residential,,,,8,12.98710735,77.5571211375,50
138696959,residential,,,,8,12.9777815375,77.5527813875,50
138696962,residential,,,,3,12.976421966666669,77.55398386666667,55
138696964,residential,,,,2,12.98201195,77.55966384999999,55
138696965,residential,,,,3,12.980393933333334,77.5544556,55
138696966,residential,,,,2,12.97593935,77.55124545,55
138696967,residential,,,,2,12.98102795,77.55219525,55
138696968,residential,,,,3,12.986942,77.5511736,55
138696969,residential,,,,4,12.97694265,77.553369425,55
138696970,residential,,,,2,12.97746625,77.5540053,55
138696973,residential,,,,6,12.984775183333332,77.5514356,50
138696974,residential,,,,5,12.98180806,77.55875396,55
138696976,residential,,,,3,12.981854066666664,77.56055533333334,55
138696977,residential,,,,4,12.981269375,77.5542557,55
138696979,residential,,,,5,12.98027062,77.55345214,55
138696980,residential,,,,2,12.98254205,77.55698655,55
138696981,residential,,,,4,12.981657225,77.558232875,55
138697263,residential,,,,2,12.98782215,77.55802675000001,55
138697531,residential,20.0,,,6,12.990754066666668,77.55480586666667,70
138711979,residential,,,,3,12.976940166666669,77.56112393333333,55
138711980,residential,,,,3,12.979235633333332,77.55826213333334,55
138711981,living_street,,,,3,12.979465566666669,77.55660656666667,60
138711983,residential,,,,19,12.979313589473684,77.5577709368421,50
138711987,residential,,,,5,12.97941782,77.5571933,55
138711988,residential,,,,3,12.976596666666666,77.56259003333334,55
138711989,residential,,,,18,12.97805825,77.55896826666667,50
138711990,residential,,,,4,12.976217425,77.561343625,55
138711991,residential,,,,2,12.9785094,77.55822040000001,55
138711992,residential,,,,2,12.97942045,77.55941480000001,55
138711993,residential,,,,3,12.9795891,77.55843363333334,55
138711994,residential,,,,2,12.9788482,77.55862805000001,55
138711996,living_street,,,,2,12.9798661,77.5588953,60
138711997,residential,,,,12,12.977079091666669,77.557549075,50
138711998,residential,,,,3,12.977048466666666,77.55619543333334,55
138711999,living_street,,,,6,12.9794679,77.55890565,55
138712001,residential,,,,5,12.97997408,77.55754099999999,55
138712002,residential,,,,3,12.978745566666666,77.55934306666667,55
138712003,residential,,,,4,12.9770465,77.55955765,55
138712007,residential,,,,8,12.9773763,77.5580328625,50
138712009,tertiary,,,,7,12.980498614285713,77.55885022857144,49
138712010,residential,,,,6,12.9784418,77.55943625,50
138712011,residential,,,,10,12.9797001,77.55865942,50
138712015,tertiary,,,,2,12.9799243,77.55929710000001,54
138712023,residential,,,,4,12.979736275,77.557823875,55
138712024,residential,,,,3,12.976596833333332,77.5613859,55
138712032,residential,,,,4,12.97695795,77.55553255,55
138712035,living_street,,,,4,12.97994995,77.556464275,60
138712036,residential,,,,2,12.9791238,77.55943495,55
138712037,residential,,,,5,12.97767926,77.55679006,55
138712043,residential,,,,6,12.979769633333332,77.55699485000001,50
138712045,residential,,,,6,12.976881283333334,77.55925128333332,50
138712047,residential,,,,2,12.97840165,77.5587788,55
138717081,residential,,,,8,12.9913753875,77.55827035,50
138717082,residential,,,,8,12.9908920875,77.5587942125,50
138717091,residential,,,,12,12.992034558333332,77.55858590833333,50
138717098,residential,,,,10,12.98921354,77.55995976,50
138717104,residential,,,,3,12.990484899999998,77.56030603333333,55
138717907,residential,,,,9,12.985272044444445,77.56666583333333,50
138717908,residential,,,,5,12.98630216,77.56246218,55
138717909,residential,,,,3,12.983494466666665,77.5611396,55
138717910,service,,,,2,12.98358575,77.56192569999999,55
138717911,residential,,,,13,12.983979230769233,77.56361667692308,50
138717912,residential,,,,14,12.989799821428573,77.56205705,50
138717913,residential,,,,10,12.98570642,77.56200217,50
138717914,residential,,,,3,12.983794,77.56242693333333,55
138717915,residential,,,,6,12.988410883333332,77.56230598333333,50
138717916,service,,,,6,12.984119650000002,77.56176461666666,50
138717917,residential,,,,2,12.98868735,77.56277800000001,55
138717919,residential,,,,6,12.987766066666666,77.5622909,50
138717920,residential,,,,5,12.98341986,77.56197046,55
138717921,residential,,,,6,12.984527883333334,77.5618901,50
138717922,residential,,,,5,12.98669246,77.56184456,55
138717924,residential,,,,2,12.987373300000002,77.5625453,55
138717925,residential,,,,5,12.985184,77.5616871,55
138739095,residential,,,,4,12.970302175,77.5561104,55
138739096,residential,,,,2,12.96985715,77.55754605,55
138739097,residential,,,,2,12.96977585,77.55801445,55
138739098,residential,,,,4,12.97044605,77.555855675,55
138739099,residential,,,,23,12.96932063478261,77.55680444782608,50
138739100,residential,,,,3,12.9703662,77.55687063333333,55
138739101,residential,,,,3,12.9703005,77.5572401,55
138739102,residential,,,,2,12.9700275,77.5564372,55
138739103,residential,,,,4,12.97064525,77.555380575,55
138739104,residential,,,,2,12.96981655,77.55774785,55
138739105,residential,,,,2,12.96971825,77.55839875,55
138740635,residential,,,,12,12.975122416666666,77.5567162,50
138740636,residential,,,,8,12.9740648,77.5565218875,50
138740637,residential,,,,19,12.972049768421051,77.55533427894737,50
138740638,residential,,,,5,12.97220058,77.55728106000001,55
138740639,residential,,,,7,12.973469685714289,77.55539352857143,50
138740640,residential,,,,8,12.9690442625,77.5519483375,50
138740642,residential,,,,9,12.970779288888888,77.5543587111111,50
138740643,residential,,,,3,12.9689654,77.5526233,55
138740644,residential,,,,8,12.9734029,77.55623059999999,50
138740645,residential,,,,18,12.973404338888889,77.55591436666667,50
138740646,residential,,,,11,12.972554209090909,77.55507805454546,50
138740647,residential,,,,3,12.970822333333333,77.55371003333333,55
138740648,residential,,,,12,12.973904858333334,77.55771231666667,50
138740649,residential,,,,8,12.9742379,77.5550742125,50
138740650,residential,,,,7,12.972741628571429,77.55691742857142,50
138740651,residential,,,,3,12.973791933333333,77.55467449999999,55
138740653,residential,,,,7,12.974729114285712,77.55950488571429,50
138740655,residential,,,,4,12.9706822,77.5533299,55
138740658,residential,,,,5,12.97112402,77.5536924,55
138740659,service,,,,2,12.97388365,77.5549289,55
138740660,residential,,,,3,12.969030666666669,77.55289236666667,55
138740661,residential,,,,18,12.9738312,77.55531168333333,50
138741249,residential,,,,3,12.971231366666666,77.55836893333333,55
138741250,residential,,,,3,12.971393999999998,77.56080416666667,55
138741251,residential,,,,10,12.97107632,77.55832977,50
138741252,residential,,,,4,12.97116095,77.559359775,55
138741255,residential,,,,7,12.96981657142857,77.55329352857143,50
138741256,residential,,,,4,12.975160525,77.5591058,55
138741257,residential,,,,3,12.9745245,77.55918229999999,55
138741258,tertiary,,,,8,12.9701118875,77.5644122375,49
138741259,residential,,,,13,12.96996326923077,77.56116356923077,50
138741260,residential,,,,3,12.971586966666669,77.55861546666667,55
138741261,residential,,,,3,12.969791966666667,77.5528812,55
138741262,residential,,,,16,12.96933314375,77.5620812125,50
138878348,residential,,,,5,12.97131158,77.55014366,55
138878352,residential,,,,4,12.969202475,77.5624866,55
138878353,residential,,,,3,12.970315166666666,77.56131056666668,55
138878357,residential,,,,3,12.974817800000002,77.5600341,55
138878359,residential,,,,16,12.97300356875,77.5615613,50
138878360,residential,,,,2,12.97366825,77.5590029,55
138878361,residential,,,,4,12.974738225,77.56025375,55
138878363,residential,,,,4,12.97122415,77.551333125,55
138878364,residential,,,,13,12.97103043076923,77.55038823846154,50
138878366,residential,,,,5,12.9711414,77.56214402,55
138878369,residential,,,,3,12.9729673,77.5509286,55
138878370,residential,,,,3,12.9702738,77.56163099999999,55
138878373,residential,,,,14,12.973061578571428,77.55039002857143,50
138878374,residential,,,,7,12.971276428571429,77.56318108571429,50
138878377,residential,,,,2,12.96992625,77.5628867,55
138878380,residential,,,,2,12.9737468,77.55921735,55
138878382,residential,,,,2,12.96961255,77.56288475,55
138878383,residential,,,,3,12.968234699999998,77.56159156666666,55
138878386,residential,,,,5,12.96803134,77.5506845,55
138878388,residential,,,,10,12.97178513,77.55905815999999,50
138878389,residential,,,,6,12.969327216666665,77.56239165,50
138878390,residential,,,,2,12.97392945,77.55928735,55
138878394,residential,,,,7,12.972661828571429,77.55837208571428,50
138878396,living_street,,,,3,12.9706002,77.55118499999999,60
138878399,residential,,,,11,12.970739827272729,77.54980704545454,50
138878401,residential,,,,4,12.968010475,77.562292875,55
138878404,residential,,,,4,12.9701221,77.5621198,55
138878408,residential,,,,3,12.9733449,77.5588394,55
138878409,residential,,,,2,12.9734988,77.54992265,55
138878410,residential,,,,8,12.974239425,77.55283825,50
138878413,residential,,,,15,12.972058826666666,77.54905336,50
138878416,residential,,,,13,12.973354115384616,77.55957193076924,50
138878418,residential,,,,2,12.9726935,77.55145425,55
138878421,residential,,,,4,12.97192505,77.561706375,55
138878423,residential,,,,6,12.973202516666667,77.56203336666667,50
138878424,residential,,,,3,12.9680273,77.5620454,55
138878425,residential,,,,3,12.972787366666664,77.55237176666667,55
138878427,residential,,,,6,12.972669816666668,77.55874571666666,50
138878430,residential,,,,7,12.972446842857142,77.56100260000001,50
138878433,residential,,,,2,12.9728277,77.55119970000001,55
138878435,residential,,,,3,12.973426933333334,77.5590964,55
138878436,residential,,,,5,12.97196342,77.55143849999999,55
138878437,residential,,,,4,12.9737035,77.553124975,55
138878441,residential,,,,10,12.97118034,77.54944163,50
138878443,residential,,,,3,12.9689384,77.56246576666666,55
138878446,residential,,,,5,12.97320216,77.56001502000001,55
138878447,residential,,,,2,12.9730504,77.55258955,55
138878448,residential,,,,3,12.972501033333332,77.559934,55
138878451,residential,,,,3,12.968096833333334,77.56189143333334,55
138878452,residential,,,,3,12.9732529,77.55295790000001,55
138878455,tertiary,,,,19,12.972307668421053,77.56287581578947,49
138878457,residential,,,,6,12.968104683333332,77.56196398333333,50
138878459,residential,,,,3,12.9734933,77.55307803333334,55
138878461,residential,,,,6,12.9696908,77.5612747,50
138878462,residential,,,,2,12.9677607,77.5503876,55
138878465,residential,,,,4,12.97292825,77.54960285,55
138883158,residential,,,,19,12.960077131578949,77.55041527894737,50
138944136,residential,,,,3,12.959536566666666,77.5514522,55
